406919712.0,0.00195513,0.000610460612407
381123200.0,0.00196324,0.000610456402257
415254464.0,0.00204997,0.000606890152235
388487616.0,0.00204088,0.000607016306085
437736992.0,0.00207736,0.000607007684104
400126080.0,0.00200774,0.000608779367472
416833408.0,0.00199758,0.000609208528422
1025387200.0,0.00335403,0.000604769670617
757238528.0,0.00309098,0.000611216469337
617797824.0,0.00332832,0.00061022762941
901414080.0,0.0033264,0.000610912375123
908362432.0,0.00318414,0.000606293996564
658572864.0,0.00313124,0.000607633372044
1047292352.0,0.0033552,0.000609503981801
916420352.0,0.00332927,0.000607395780667
832469696.0,0.0033804,0.000604693193744
691980544.0,0.00343668,0.000604830939027
795502208.0,0.00335002,0.000604792494809
974040896.0,0.00364808,0.000591499908748
918726528.0,0.00336642,0.000597785351573
717104896.0,0.00362076,0.00059689502617
1014298624.0,0.00361379,0.000597505759094
834990528.0,0.0034564,0.000593032616073
948533696.0,0.00339877,0.000594357982662
1096312064.0,0.00365124,0.000596042950782
1087334528.0,0.00361897,0.000593994116762
1059667712.0,0.00367403,0.00059142656646
1080015872.0,0.00373524,0.0005915611238
1038135232.0,0.00364558,0.000591520840804
1106248832.0,0.00390958,0.000590445998347
910951488.0,0.00358556,0.000596558202846
962555328.0,0.0038802,0.000595726887887
1050994688.0,0.00387836,0.000596443132808
986254400.0,0.00371058,0.000591960069764
1080449280.0,0.00362807,0.000593239210389
870064832.0,0.00391227,0.000595096012108
1071279808.0,0.00388262,0.000593012279516
974197440.0,0.00394257,0.000590369622554
711722304.0,0.00400701,0.000590506849215
1042237440.0,0.00390632,0.000590464632826
816166528.0,0.00329534,0.000596219958634
743676736.0,0.0024439,0.000613537228463
995843008.0,0.00495814,0.000516201616917
1076610560.0,0.00458536,0.000522259542044
894401472.0,0.00482663,0.000519740345972
1270672640.0,0.00476503,0.000520535376509
1203681536.0,0.00493188,0.000517711822276
1290558336.0,0.00463357,0.000518725504121
1396679936.0,0.00481147,0.000519323701763
1374331008.0,0.0048196,0.000518399591151
951301504.0,0.00488362,0.000515986780334
939064768.0,0.00509159,0.000516382258134
970882816.0,0.00504919,0.000516218316046
1471918080.0,0.00515583,0.000512057698138
849898496.0,0.00473725,0.000518010288171
